"","fpr","tpr"
"1",0,0
"2",0.00025294043252814,0.00401606425702811
"3",0.0012647021626407,0.0160642570281124
"4",0.00265587454154547,0.0200803212851406
"5",0.00328822562286582,0.0240963855421687
"6",0.00354116605539395,0.0240963855421687
"7",0.00442645756924244,0.0281124497991968
"8",0.00493233843429872,0.0401606425702811
"9",0.00531174908309093,0.0441767068273092
"10",0.00556468951561907,0.0522088353413655
"11",0.00973820665233338,0.0642570281124498
"12",0.0115087896800304,0.0642570281124498
"13",0.0142911344378399,0.0682730923694779
"14",0.0150499557354243,0.0682730923694779
"15",0.0151764259516884,0.0763052208835341
"16",0.0161881876818009,0.0923694779116466
"17",0.0192234728721386,0.100401606425703
"18",0.0259263943341343,0.124497991967871
"19",0.0303528519033768,0.160642570281124
"20",0.0322499051473378,0.176706827309237
"21",0.0342734286075629,0.192771084337349
"22",0.0374351840141647,0.208835341365462
"23",0.039838118123182,0.236947791164659
"24",0.0429998735297837,0.248995983935743
"25",0.0531174908309093,0.285140562248996
"26",0.0837232831668142,0.397590361445783
"27",0.0918173770077147,0.429718875502008
"28",0.0938409004679398,0.441767068273092
"29",0.134058429239914,0.546184738955823
"30",0.135323131402555,0.546184738955823
"31",0.325534336663716,0.759036144578313
"32",0.346022511698495,0.779116465863454
"33",0.36511951435437,0.823293172690763
"34",0.609839382825345,0.959839357429719
"35",0.99595295307955,0.987951807228916
"36",1,1
